id,name,num_reviews
51779224,Cozy three bedroom Townhome in Ft. Lauderdale area,25
791298799389365465,1 Near Beach 1BR Stylish Apartment.,25
4097752,amazing.. Directly access to the beach!!,25
52202308,Rooftop Pool+ Gym|Hot Tub|Near Beach,25
1462539172357997163,Direct Ocean Views + Rooftop Pool. Bar. Tennis.,25
683470182562047116,Ultimate Beach Getaway!,25
1023799844540729574,Just Off Wilton Drive! Apt 8,25
52861747,🌊 Las Olas 🏡 Designed with you in mind!,25
952277752655856366,Relaxing Zen Oasis in Wilton Manors,25
1315327607833888131,Two Palms by the beach.  A one bdrm-2 bath condo,25
25506300,"Wonder @ Oasis in Hollywood, FL (3 miles to beach)",25
1049333677655316990,NICE studio close to FLL,25
1050797871222181217,Condo with Stunning Views + Pool + Gym,25
1219668698166424376,Waterfront Escape~Walk to Las Olas~Private Pool~BB,25
1366665404565209315,"Waterfront Escape w Pool, Dockside Lounge & Games",25
892585769716234316,Luxury Waterfront Home Minutes from the Beach,25
51142959,Insane Ocean View Balcony| Beachfront Resort+Pools,25
53258771,A Home  Away From Home!,25
1206406036745582476,¡Hoy! Great apartment #5! Hoolywood FL Oceanfront,25
815527728660312736,Pool | Apartment w/ Balcony - Gym - Near Beach,25
972532662529498099,Rustic Retreats: 1BR minutes from Las Olas,25
742203868225811737,3BR Paradise Escape Featuring Saltwater Pool & BBQ,25
1153777189171085009,"Gem close to downtown, private patio and free park",25
1237201446699952145,1BR PH Condo in Fabulous Fort Lauderdale Beach,25
39223472,Cozy 3 Bedroom 2 Bath Condo,25
53969786,A 1 Bedroom Home Designed For Your Comfort.,25
1282084788664798813,Luxury Waterfront Resort Home near Ft. Lauderdale,25
1283660581678149475,WOOD HOME 2025 parking beach,25
1365917080062909582,Modern 2BR/2BA • Beach • Pool •Parking •EV Charger,25
1402295676912234894,Secret Garden Oasis | Pool | *2.7 Miles to Beach*,25
49292550,Lux Coastal Oasis; near beach,25
40453876,Luxury Corner unit 2BR w Beach Views Hollywood,25
1176757521831505209,High Floor 3BR|2.5BA| Resort Fees & Parking Incl.,25
29732508,Condo on Hollywood Beach - 2 bedrooms - TIDES,25
13466336,"HGTV Design Star Home-Beach entry, Pool-Spa Heaven",25
994253472425537692,Casa By The Sea - Pool Home,25
10588681,Ft. Lauderdale 2BR condo 800ft to beach,25
1044850771923220206,Bayamo: Casita Near Beach & Gym Access,25
1280601529146723965,Centrally Located 4BD Oasis w/ Pool & Movie Patio,24
1111181718727610524,Your Modern South Fla. Oasis: Comfy & Central,24
603847200449263309,Hollywood FL spacious condo directly on the beach,24
52409836,Charming Studio Waterfront property Aloha1 updated,24
41565509,Apt. 15th- 2 Bedroom - Ocean and Bay View,24
1244279999192428626,Stylish Retreat with Free Parking & Great Location,24
1194366971746380567,"Spacious 5BR Heated Pool/Hot Tub, 12 mins to Beach",24
805725434705891990,The W Beachfront Condo Oasis,24
46814106,2 Bedroom - Palm Aire,24
53113352,Conveniently Located 3B/2B Townhouse with Lakeview,24
567473517783363951,High Floor 2BR|2 BA| Resort Fees & Parking Incl.,24
922419587727168491,Beautiful Home 1 Mile from beach,24
22432940,"Waterfront Estate-Kayak, Biking, Outdoor Lounge",24
48207070,Beachcomber 1 Bedroom Apt. with 1 King bed,24
1203010874727276795,Oceanfront Dream Beach House,24
54397024,Lovely 3 Bedroom / 3 bath house in Fort Lauderdale,24
52564226,"Family Friendly Home with Pool, Wifi, by the beach",24
810921529342834768,Private house! Best West Park-Hollywood 2 bedrooms,24
1286426382028661916,2 BR Luxury Townhouse - Private Patio & Grill,24
1028326386718339912,Authentic room,24
1185520031518855589,Lovely two bedroom apartment.,24
1033514299700454008,Comfy Condos @ Middle River - #2,24
1086288068646587891,Just minutes driving to Beach | Amazing pool,24
1288033912472077312,Cozy Beach-Themed Efficiency,24
30460368,Enjoy Intracoastal Views*Pool+HotTub*Entire House,24
18596764,Magic Beach Apartment,24
955700907316136601,Footloose-2 Steps to Beach-Broadwalk-All New-WIFI.,24
689058560283985844,SOUTH FLORIDA HOME READY FOR FAMILY FUN,24
1239824526243610162,"Cozy Home | Close to Beach, Las Olas & Downtown",24
1227434838588558637,Cozy 1 Bdrm Close to Cafe & Shop,24
918609728481061350,Stylish Villa in Wilton Manors | Fort Lauderdale,24
1112350850032512637,Fall 20% Promo: Private Heated Pool+Hot Tub+Beach,24
1124770595384726889,Pelican Cove: Studio with Private Patio in Pompano,24
912887927464275935,50 Exclusive 3 Bedrooms Apartment w/Amazing View,24
1189812901641664097,Beautiful Victoria Park Apartment!,24
51918864,Bright&Spacious Villa in Hollywood – Walk to Beach,24
742605505028026278,908 Deerfield Beach Top Spot | By Brampton Park,24
1213195888166823398,Chic Studio Apartment in Hollywood Beach,24
790092122921235775,Wyndham Palm-Aire | 2BR Suite Pool & Resort Access,24
1115851563068662879,3 BR Apartment - Oceanfront Sky Home,24
863934681601158511,"Quiet, Sea and Bed. The Tides",24
1163982267276003349,Beachfront Oasis in Hollywood,24
957324611269099073,Hollywood Beach Bungalow in the Garden,24
635552182930104785,Beach Getaway Walking Distance to the Ocean Unit 4,24
1065292127190536379,Chic Retreat: 2BR Apartment!,24
1207974187459847694,"Ocean Breeze Villa – 3 BDR, Pool",24
1271753300160061444,SaltwaterJacuzzi~Beach 10 Mins.~Casino+HorseRacing,24
1288517548491890299,Waterfront Penthouse @ the Beachwalk Resort,24
44147935,Beautiful 1 BR Hollywood apt on the Beach,24
937948102821300849,Amazing view condo in Ft Lauderdale 1002,24
40110849,Breathtaking Beach View 2BR unit in Hollywood,24
1385485122727654043,2 Bed/2 Bath Condo w/h Amenities,24
26606433,Miami Hollywood Moderno departamento vista al mar,24
49074108,Nice apartment in Sea Air Towers,24
1277458662595573740,Cute & Cozy 1 BR APT W/Shared Pool Access/Parking,24
948033143043937619,"3br Remodeled, Private, New Decor!",24
45300469,Hollywood Beach Steps Away - Amazing Apartment!,24
39941548,Welcome to Sunshine Place,24
632443477227292156,Luxury Beach Condo with Partial Ocean View -CS15,24
50620828,Beachfront condo Miami Beach Hollywood FL,24
53721373,Cozy home in a paradise surrounded by nature.,24
745831965452415924,Pool ~ Free Wifi ~ Parking ~ Smart TV,24
922314974837956427,"\"Fun\"kadelic Flat! Heated Pool, Spa! Beach 1.4 mi!",24
52390193,Beachside deluxe studio with queen bed and sofa,24
967296150425352125,Beautiful Condo Ocean View Pool Beach 1502,24
1111568982823001014,Beachfront Luxury Apartment in Hollywood,24
686106759001270218,Cozy & Chic Condo,24
1044415749133831682,Heated Pool+ Fire Pit | Private Oasis | Near Beach,24
32094271,Comfy Bedroom at Fort Lauderdale.,24
32585844,Sunset Relaxation |Modern Apartment| Pool| Gym,24
746234418917561912,4/4 Canal Home with Heated Pool & Free Dock,24
1050113611110034480,Your Hollywood Beach Vacation-Steps From The Sand,24
1310150972820369115,"Coastal 1 BR. Rooftop pool, gym, sauna, patio!",24
16276028,30 Excellent Two Bedroom Apartment with Great View,24
1336604213657081527,10min FLL BEACH & Airport Comfy & Clean TOP bed,24
692231335628405977,Luxury 4 Bed Retreat: Pool & Office in Hollywood,24
986303746610682813,Bright 1/1 in Victoria Park East Lauderdale VP-1,24
1033252526340546012,"Entire house, 10 minute from beach",24
32585343,Rooftop Pool - Balcony | Hollywood Beach+ Gym,24
715971024732243305,Pet-Friendly Beach Studio #110 | Sleeps up to 3,24
1100892255777604180,Cozy home in Fort Lauderdale,24
1145707507248730152,Stylish 2 BD/2 BA Apartment!,24
1246353783028260021,Modern 3BD Home|EV|Close to Downtown and Beach,24
744025521298732274,northBeach house king-size bed steps to the beach,24
787576476329936485,Luxury Resort-Style 2Bedroom Lauderdale Condo KING,24
802146290158724180,Modern Beach Home 2022 Built,24
983981779097177546,Spectacular Apt : Resort Amenities + Gym + Pool,24
1048771105299699243,Coastal Charm: Studio Beach House in Pompano Beach,24
663038029048674741,"Apartamento, The Tides on Hollywood Beach FL",24
797940167967432233,Bermuda Isles Villas #19,24
809701378746510267,"Casa Bella Vita, Luxury in Seven Aisles",24
49929527,Blue 1 bed 1 bath queen bed,24
53289451,Mango#2 2 bed. 1 bath minutes to beach,24
1206028749083337993,2-Bedrooms Lauderhill Retreat,24
1301100215653342063,"6 BR Villa | Steps to Ocean, Pool, Sauna & Jacuzzi",24
724518315770740482,Wilton-2 BR Fully Remodeled-Yard-Grill-Pets ok B,24
1034883486814162684,Casa Rosa 3 Bed 2 Bath w/Pool& BBQ I by HostyMosty,24
778223334514719411,Kiki Suite-Gay Men's Clothing Optional Guesthouse,24
1097309855145974641,Elevated Breathtaking Oceanfront Views /2BR 2BTH,24
1319607140968229103,Beach Access Private 2 Bedrooms Unit With Pool,24
970212798660275120,Vacation in Style & Comfort!,24
15546062,"Ocean front, ocean&Pool view,2queen bed/gym",24
35224432,Coral Reef Apartments #3,24
48067433,Luxury Condo| Near Beach| Complementary Parking,24
1141097116965985259,Family Retreat | HeatedPool|Fun Game |Fire Pit,24
1236392856658558861,Chic House near Downtown & Beach,24
627643595009840744,Magnifique Villa avec Piscine à Hollywood.,24
46798730,Sunny Pompano Apt-hotel w/Pool Steps to Beach 3P-4,24
1243219342669782822,Oceanview Highrise Condo 𝙗𝙮 𝙎𝙏𝘼𝙔 𝙏𝙊𝘿𝘼𝙔,24
906490611221980490,Urban Shack,24
1289248621700193346,Heated Pool+Hot Tub! Close 2 Beach & Hardrock!,24
54014805,Breathtaking lake front. Prime location,24
1088438992039607116,3/2 Prestige Palm Aire on the golf,24
31114956,Lauderhill Bedroom Suite with a view,24
868164637971399382,Wilton Manors studio 4 Miles to Ft Laud Beach,24
1334036403728322859,Cute 3 Bedroom 2 Bathroom Pool Home,24
962963661706277812,Waterfront Heated Pool for 6 Dock 3 Bdrms 3 Baths,24
1096366205676496322,Luxury Designed Oceanfront Condo with rooftop pool,24
34768513,Cozy studio close to the beach in Marriott's Tower,24
1268916841787737457,C15-Apartment close to the beach,24
52554347,Chic Boutique Getaway 1 Mile to Beach,24
1214753098279341747,Hollywood Beach Studio! Free Parking Spot!,24
30111779,SAWGRASS ROOM ACROSS FROM THE MALL,24
51362419,Hollywood beach florida,24
1169126407735666083,Beach Isles: Modern 1BR in Fort Lauderdale,24
1315743295633562017,2BR Retreat: Pool & Complete Amenities,24
1038974786814011636,"Breathtaking 31st Fl, Amazing Pool, Penthouse View",24
1269543983919754620,"Waterfront 4BD | Heated Pool, BBQ, Kayaks",24
1144201377809289034,Living Well Homes,24
578875788026910021,Cheerful 3 Bedroom Lakeview Home,24
1245006692868325821,Spacious Home 5 mins From Ocean,24
954521027711667619,Charming 1BR/1Bth - Free Parking,24
1310263389005543348,"Downtown Oasis, cozy backyard, near airport/cruise",24
51067399,Newly remodeled ocean view studio,24
1376212587837045772,411- Sweet Dania Point Location,24
40567339,SPECIAL DISCOUNTED RATE! Condo in Pembroke Pines,24
1395055900456219606,Sunshine Breeze Cozy Spot in Hollywood's Heart,24
952147457222382185,Cozy and Quiet Room centered in Hallandale,24
1246312789801431452,"Relaxing Studio Getaway w/ BBQ, Patio & Parking",24
657895971956231864,Pier Walk Beach Studio 103 | Sleeps up to 3,24
932731800293616429,Luxury Condo / Wake Up Watching The Ocean-CS43,24
44117445,Rooftop infinity Pool|Hollywood Beach Broad–walk,24
19457180,"Mermaid’s Mirage, condo, great location & views",24
6082275,"THE TIDES, great condo on the beach!",24
891939175591178100,Amazing 2 bedroom apartment at Hyde House,24
511108349769642873,Large prvt room in a gated house,24
49709831,Crystal Blue Wave Beach Ocean Condo!,24
940600934654682576,"Fully Equipped Villa, with Pool & Private Patio",24
1025072259966953560,Private entrance- Near FLL airport and beach!,24
1296621353698881718,Cozy Hideaway: Your South Florida Escape,24
50849120,Marriott  BeachPlace Studio - Beach Vacation,24
1235832933065750375,Stylish Condo: Steps from the Beach & Boardwalk,24
1178974641690130789,BeachWalk Studio Apt w/ Beach Service,24
6608723,Charming Pool Cottage with Laundry and Parking,24
1014834759389173808,The Cozy Pelican Studio! Just Steps to the Sand!,24
52383743,BEACHFRONT OCEAN VIEW 2/2 IN HYDE RESORT,24
1193317539499676214,Relaxing 3BR Getaway in Fort Lauderdale with Pool,24
1360254145058884862,Grand Star Hideaway,24
52107880,Lovely 2-bedroom rental with pool.,24
44119152,Condo Resort– Best Stay–Balcony| Rooftop pool+ Gym,24
862224205338551225,1 Bedroom Apartment steps to the Beach,24
942935248883620775,Le Blanc Escape FLL - close to Hard Rock Hotel!,23
1304494865256580448,Tropical Getaway | Pool & Patio Retreat,23
49401319,Ocean Front 3bed at Lyfe Resort (21),23
892100919219245268,Cozy Casita Luna near beach 60in TV  625 mbps wifi,23
993665413164970793,"Cozy Apt. Beach, cycling netflix",23
1165857488394024203,Deerfield Beach Sunny  home with a pool,23
1176908913084504236,Modern intracoastal paradise,23
1339822824158523661,Ocean front luxuriously remodeled one bedroom,23
747846934981421543,"Beach Bliss: 10 Mins to Waves, 3BR Oasis with Pool",23
864529653396952176,Beach Place Towers Fort Lauderdale Beach Studio,23
888406734002997784,Hideaway,23
25838087,Pompano Beach Home on Intracoastal Canal,23
25886596,Little paradise in Pembroke Pines,23
1347389872033790483,Cozy Modern Studio Stay,23
1265973216732675436,Entire guest suite in Pembroke Pines,23
830664786791606760,Modern 2BR Oasis in the Heart of Victoria Park,23
1031902296829826793,Modernized Chic Beach Hotel - 01,23
576823905407924065,"\"MIA Harbor\"!  4BR 2200Sqft in Pompano Beach",23
1355079761634547192,407 -Sweet Dania Pointe/Airport,23
1187584125607168151,Riverbank Guesthouse -  Riverside King Room,23
1196370950784251877,Walk to beach | Heated Pool | Marlin Key,23
910166325153669099,"Dockside Daydreams, Cozy, Canal Front with Pool",23
1244829253816440319,Sunny Hollywood Pool Home ~ Near Beach & Casino,23
38461335,a nice studio with bath,23
1316018344526837773,The Aqua Villa,23
839916729478333987,Modern House Heated Pool Gourmet Kitchen Pets,23
1337379360754985326,10min Fll beach & airport comfy & clean bottom bed,23
573952759653138613,Welcome to the Coconut Cottage!,23
1285568445378786923,"2 bedroom Coastal Views. Steps to beach, Gym, Pool",23
1369516958236363755,Heated Pool! Waterfront+Kayak! Close 2 Beach!,23
761495876546581045,CornerSuite OceanView+11th Floor Steps from beach!,23
1315742008006892003,Stylish & Cozy Living 2BR with Pool,23
22971158,NEW Tropical Modern 2 BR APT By The Beach for 6,23
4580179,Vacation Apartment 2&2 +/-90 days,23
687596432429269081,Cuarto privado y bonito con un parqueo gratuito,23
887072215246500350,Your Private Retreat w/Heated Pool & Putting Green,23
1117409582535255983,Fort Lauderdale Oasis w/ Pool ~ 2 Mi to Beach!,23
1123938269905196164,Cozy house in tropical garden,23
53641581,Waterfront | The Modern Castle,23
1049218675710341310,Island Time B4,23
49941003,Sea Ray Jr. Penthouse - 301PH,23
1139123319251389766,43B Beachwalk Blissful Studio,23
1333588462690555663,Luxury 4BR Townhouse Sleeps 8 + Parking,23
2501510,Private Cabin King Bed Free Parking 2 miles 2Beach,23
50321675,The Blue Key Cottage,23
659349388159002307,Million Dollar Waterfront Views | Walk to Beach,23
1222821326954443210,Imperial Point Pool House!,23
985615357675386326,Dania Beach Unit 1 by PMI,23
1414621345164907730,Sandy Cove! ClNEMA+3mi BEACH+Kayak+BOAT Rental!,23
41914380,"Cozy Bedroom near Park, Las Olas, & Beaches",23
54195020,Best location on Wilton drive,23
746254967819847550,Wonderful 3BR Steps to the Beach W/Heated Pool,23
1197908321598229025,Pompano Beach Captain's Retreat,23
807268019628151634,Bermuda Isles Villas #29,23
1285019292395901977,Magical Lakefront Pool Home close to Beach Casino,23
1329727440607057287,Private Room #6 near Hard Rock,23
1360935754123816864,Pool & Waterfront! Tiki Hut+Close To Beach!,23
49242577,Hyde Resorts #002 on Miami Hollywood by MRA,23
1065958302206482534,2/2 Florida Bungalow on Water,23
898644704446341023,Luxurious Waterfront Home in Central Location,23
1092072286521095022,Beautiful Deerfield Beach Condo,23
35005894,UNIT #4 · Casa Del Mar 1 Bedroom,23
50547815,Bay View+ Rooftop Pool| Hollywood Beach Broad–walk,23
646816976843269589,"Tranquil, Waterfront Pool + Spa Home",23
765870212769243793,Stylish Luxury Apartment with Unforgettable Views,23
1115291473484959678,The Floranada Condo @ Pompano Beach #19,23
1287804635517910398,Right on the beach of Hollywood resort condo 2B/2B,23
9989204,Miami Hollywood 2 Bedroom on the Beach,23
24043478,Super Deal - 2 bedroom 2 bath Condo,23
649858027792139972,High Floor Breathtaking View Corner Unit HydeHouse,23
970115091526444036,Your Hollywood Hideaway!,23
52198825,Private Beach Apartment,23
1192198267781555916,Bright corner unit by the ocean @Lyfe on 21st Fl,23
650616334195921911,"Shop, Eat, Stay! Restaurants and Shopping",23
1231019879898121314,35 Centraal,23
1247104288193066413,"Upscale 2BR Getaway • Pool, Gym & Casino Nearby",23
41320067,"3/2 Remodeled, Amenities, Clean, Safe, Convenient",23
1097109433202011838,Victoria Park 1BR Cottage with Heated Pool,23
1252048631762369851,Casa Verde/3bed/Private Home,23
1369158001713482910,Stylish 2BR/2BA • Near Miami & FTL • Free Parking,23
617270651359306882,Tropical Apartment –Balcony |Resort:Pool+ Gym,23
991266377030333960,Sunny Goldie in Lauderdale Lakes,23
721742925122654004,Great 1BR Suite@CostaHollywood on the Beach,23
1268927789081065706,Sanmilmer vacation Home,23
1856146,Seaward Villa -  tropical hideaway mins to beach,23
51503978,2BR Apartment w/ Balcony - Near Beach,23
960712093497351975,"1Br BeachFront Condo w/Pool in Holywood Beach, FL",23
1295193789059829727,Cozy 3-Br w/ Patio ~ 3-Min Walk to Beach!,23
1063614273238033315,B6b-comfy apartment close to the beach and malls,23
1264591968130604645,Luxury 3BR Waterfront w/ Heated Pool-Ft Lauderdale,23
593513340617447096,Modern Pool House in the heart of Fort Lauderdale,23
586859788030160935,Family Friendly Room across the beach!,23
1140626445205590275,Luminosa y acogedora habitación privada.,23
1260771136742054594,Better Way-Get Away,23
20769639,short block to ocean #107,23
958534023887806540,001 Comfy Beachwalk 1BR with Balcony,23
48669911,Luxury Modern Ocean Front 2bd/2bth 6p PREMIUM Hyde,23
52203429,2350 Lighthouse Pt Swing Set | by Brampton Park,23
22051799,Cozy hideout,23
1031890070736892868,Cozy garden beach villa#4/king bed - w/ hot tub,23
1178583435169365635,"NEW! Free parking, wi-fi, close to downtown.",23
1295721291359764922,Turtle Cove,23
1380675236931322211,Hyde Beach House 3BR2BA,23
743476253899577871,"THE TIDES, Chic 2-Bedroom Getaway on the Beach!",23
49930330,2bed at Hyde Resort STUNNING VIEW X,23
827110448468587645,Designer One Bedroom Apartment at Fort Lauderdale,23
654325213682269682,"2BR Oceanview HYDE – Free Parking, No Resort Fee",23
847822414044732448,Luxury-Walk to the Beach-Heated Pool !,23
1228382434313414398,Comfy 1BR with Pool & Modern Amenities,23
1023747159711022820,Short Walk to Wilton Drive! Apt3,23
25320926,Casa Miramar,23
46261885,Remodeled 1 bed Condo one block to the beach #3,23
54342725,Modern House Close to the Beach,23
882748961039973466,Private Calm Guesthouse/ Sunrise,23
23400681,60 A+B Beach & Charmy Moments / Hallandale Beach,23
852194136545909777,Cozy Lakeside Den,23
38485076,CoZzzy Oasis,23
701995862134314980,"Luxurious private room, with terrace",23
1281311860133374773,Great WiFi-Kitchen-Free Parking-Prime Spot #311,23
1186636911175749962,Sweet Blessings,23
681282885524705348,Las Olas Waterfront Villa| Heated Pool | FiestaKey,23
878390964526242286,Dania Home: 4 min from Airport & Beach,23
1289852576647753304,Stylish Florida vibes retreat close to the beach,23
1332838530121853063,Casa Sol -Hot tub-Private backyard-10 min to Beach,23
1163222257520072273,Coastal Paradise /Gameroom/Heated Pool/Gameroom,23
25358776,The Blue Door Inn,23
985500377356263989,Peaceful Oasis,23
843456375713876891,Private entrance guest suite,23
1040660745466585425,Ft. Lauderdale Beach Artistic Oasis w/ BBQ,23
672398196763578023,Sailboat Bend - 811 Apartment 4,23
1030573701499312007,Modern villa Fort Lauderdale,23
34407748,Welcome to Sunshine Drive,23
918907063111180929,1BR-1Bth - 2min walk to Sunrise Park in Hallandale,23
51763351,Hollywood Miami  tides  2 DORM  2 BAÑOS OCEAN VIEW,23
1376222758029188890,409- Sweet Dania Point.,23
897056169317937968,15Min from FLL airport W 8ft pool & NEW hot tub!,23
1294362576111521467,"Sunshine Casa- Home w patio, grill & fenced yard",23
1110404536446664048,Wilton Manors Modern 2/1 w shared Heated Pool,23
31484033,"Beach Life 1bed, 1bath",23
814068665374876686,"Tiki House, walk to Beach with heated pool.",23
1031921969508547358,Modernized Chic Beach Hotel - 02N,23
45899928,"Off The Drive Modern Home, 3 BD/2 BA, Heated Pool",23
679085899504395997,1BR Beach Walk With Pool 201 | Sleeps up to 4,23
1048043797555966136,Hollywood Broad–walk| Amazing Pool+ Hot Tub,23
43388261,"Aloha #22, Spacious 1 bdr, Waterfront property",23
53278942,Spacious Home Large Yard No Cleaning Fee .,23
1103956864566448784,Sweet home,23
693473260612806986,*Fort Lauderdale* Poolside Condo Next to Las Olas,23
1009359481761362591,"Apartamento de lujo con vista al mar, piso 28",23
47151382,"308. 1 Bedroom, 2nd fl. 1blk to ft laud beach",23
929797082780576969,Amazing 1 bedroom on the beach!,23
1151769293265028988,Traveling with a group? Aquamaria is your pick!,23
53968134,Lovely and cozy  1 - bedroom located on 2nd floor,23
1199271341002492816,Catalina Palms | Steps to Beach | Heated Pool #8,23
25122565,"THE TIDES,  great apartment on the beach!",23
49832308,"Ocean View Balcony, Hotel Steps From Beach Unit203",23
9679444,"Efficiency-Leave your stress behind, Hollywood FL",23
20768742,short block to ocean #205,23
50636392,America's Cup Suite - 205,23
36843825,Cozy lakeside suite with private bath & entrance,23
909463733176925483,Oceanfront Gem! Heated Pool + Walk To Beach!,23
619602433330899292,Beach Access Studio Hollywood w Kitchen+ parking,23
634615318448199856,"Suite 305: 2 Bed/2 Bath, Pool/Hot Tub, Gym, Bikes",23
930282458434573758,Tesla Ready 1/1 Downtown FTL 728-4,23
1297952302811789662,Waterfront 9Min Walk To Beach 4BR/3BA Heated Pool!,23
1329999425525701936,Spacious home with Majestic view,23
878977976408873306,Cliffside Retreat: Spectacular Ocean View Everyday,23
1218994306550730185,Pompano Beach Bungalow- HotTub,23
1345782167008283667,401- Hollywood shops dining/more,23
1150185427447800054,Private Room #2 near Hard Rock,23
52168103,Rooftop Pool + Hot Tub|Hollywood Beach|Near Beach,23
759576024748740945,Waterfront 2/2 Unit with Beach Views,23
1044850691475588477,Soleil: Casita Near Beach & Gym Access,22
51301288,Waterfront on a quiet canal - 1 mile to beach,22
916198305829968784,Modern home close to Casino (#1),22
886168783990385679,Upscale Resort 4 Bedrooms 3 bath 302,22
933285197010170140,Seahorse Villa 3 by PMI,22
582697939097141570,Modern Resort –  Apartment w/Balcony| Pool+ Gym,22
1267429593219596563,Cozy Space 4 Luxury 2Bd Wilton,22
1421996744036263793,Beachfront Luxe Corner Penthouse|Gym|Heated Pool,22
660136301718630914,Island Studio 109 | Pool View | One Block to Beach,22
907364456723808950,2 Bdrm Villa Hollywood Steps To Beach & Boardwalk,22
1069847962237851376,110 Yards to the Beach,22
53127883,Spacious 2 bedroom condo on the beach,22
1126082001198016632,Paradise on the Beach – Walk to the Shore,22
5769668,"2 miles from the beach, sleeps 5",22
22904921,Oceanfront two bedroom villa in Hillsboro Beach.,22
865926248722430693,"Incredible Waterfront Retreat, Pool+Spa+Kayaks",22
1077550154971646011,WALK to Las Olas sleeps 8 Pool,22
1258598558655293212,The Waves - FTL - Heated Pool - Firepit,22
630368142220982222,Luxe Wilton Manors Home w/ Private Boat Dock,22
1205238887576872946,Boho Studio on Las Olas,22
1036989502453138439,Lola's House,22
1365232291430722127,Charming 1/1 Downtown FTL 400-9,22
699444810598776237,Fort Lauderdale Getaway,22
727601448047067042,LVS Imperial- Waterfront Wlk 2 Beach/Pool/Spa/Tiki,22
904571895533342616,"Escape to this serenity retreat 3bed, 2bath P Wifi",22
1009417691520754750,Waterfront Luxury Villa | Heated Pool | Coral Key,22
51301903,SeaAirTowers|Free Parking| Oceanview-Beachfront,22
1313346261134044219,BohoChic 3Bd2Bthw/Heated Pool &BBQ I by HostyMosty,22
1160471881829527680,Serene Waterfront Retreat,22
53908547,Cheerful 3 bedroom residential home,22
939733315277382006,Palm-Aire 2BR Condo w/Jetted Tub & Full Kitchen,22
21683403,Great value! Luxury Beachfront Condo 2 bed 2 bath,22
937990461992457376,"Unit 4 King Pool View Suite, Sleeps 2",22
647937904280113124,Sistrunk Shades Villa #2 Townhome in Downtown FTL,22
1096222747894550849,A4-Central location apt close to the beach & mall,22
1247378388558891754,Waterfront Oasis | Cascading Pool &Views | Cascade,22
735502243028765077,Oceanfront Balcony:  Endless Views+ Amazing Pools,22
1067560925003972108,Blue Marlin - POOL/SPA - 5 min to Beach,22
49962795,Studio on Historic Hillsboro Inlet - Stunning View,22
44118713,"Beautiful Apt 2BR, Hollywood Beach, Rooftop Pool",22
1380595649396252299,Tiny Studio Apartment,22
37852023,Beachfront Resort|Hot Tub & Pool- Near Beach,22
623157566584256276,Galleria by Lowkl | 1BR Queen APT w/ Patio & Grill,22
624676436240451551,Apartment in condo hotel hallandale beach,22
1330455727766953311,Superior Accessible Studio w/ Pool & Kitchen,22
866138389410150231,Villa Hayden- Modern Waterfront Gem,22
35615683,South Florida Living|Private Room |1 bed 1 bath,22
804384670041960405,Deluxe King Suite 2 nd floor,22
683449774229507924,Beach Escape Corner Apartment,22
607181140526012769,★★★★★2BD OCEANFRONT RESORT 2206. NEXT TO THE BEACH,22
24473570,08 Amazing 2 Bedroom Apartment Nice View,22
53586852,J &J Place Cheerful 1 bedroom apt with parking,22
31306860,"Cozy BEACH  Bungalow Apt, 1bed 1bath steps to sand",22
667417829150898080,Ben’s Lavish mini Luxury Suite,22
696361131711520619,Cheerful 1 bedroom efficiency,22
763788459522581120,Cute Oasis Home by Pool-8mins to beach-Wilton,22
1351465126104952859,Singer House Waterfront Retreat – 2BR,22
747053563329983086,Perfect location. 1 bedroom. Fort Lauderdale,22
1244467885600144736,Saffeen Paradise,22
964439900051332961,"Cute Room, Queen Bed, Steps from Hollywood Beach",22
5003799,2/1 Mary Pop Apartments 2 miles from the beach,22
1221949441150971456,Limited time deal Studio near the beach Pets Ok,22
1295172643696579536,LAS OLAS Walkable Retreat [4BD/3BTH],22
598652284499071582,Modern Resort| Balcony |Hollywood Beach+ Pool+ Gym,22
801955843494120614,Private 1-BR Dania Beach Ste | Self Check-In,22
1271841201286176903,Beach vacation apartment,22
40999751,Luxury & bright tropical house on the beach!,22
838557425699760025,Convenient Location Pompano - Deerfield Beach,22
13329077,2 Room Suite on the Ocean with Large Balcony,22
54263536,Lux 4 bedroom home on lake with pool!,22
1340878822555744612,"Sept 28–Oct 5• 20% Off • Near FLL, Port & Downtown",22
38163197,Gemini Court is a home away from home,22
48334569,Cozy apartment minutes from downtown,22
8383485,Fort Lauderdale bedroom,22
772225384963284044,Mega-Yacht Showcase Villa with Pool Table/Marble,22
24441727,LF7 Incredible 1bed Apartment Ocean View,22
603456608117386543,"Cheerful 2B/2B townhouse, 2 BLOCKS FROM THE BEACH",22
1289414814731474630,Full Studio on the BEACH @ Hollywood Boardwalk,22
43957345,Rooftop Pool+ Near Beach+ Gym | Tropical Oasis,22
655056003071566684,An Extraordinary and Spacious Home in Quite Area!,22
1030725974745446745,Oasis Boutique Hotel in Fort Lauderdale,22
40181669,Modern 2bed/2bath at Hyde House,22
1233552928393928785,"1bdrm, sleeps 4, pool, 1 parking",22
1058630564893117072,Key West Style Casita,22
1293057191994581658,Oceanfront View | Balcony,22
1301564446801226674,1 bedroom with amazing ocean view,22
930673412735138611,"Luxury Coastal Stay, Bay View, Free Valet Parking",22
